<s> Bob Davie , Notre Dame , 0 , 0 , 2000 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> Brian Kelly , Notre Dame , 2018 , FBS Independents , 3 </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2018 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2019 </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> 2019 , Brian Kelly , Georgia , 7 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 10 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 9 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Notre Dame , 2019 , FBS Independents , 9 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Michigan , 2019 , FBS Independents , 8 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 16 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> Brian Kelly , Notre Dame , 15 , FBS Independents , 2019 </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> 2019 , Brian Kelly , Notre Dame , 15 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 0 , 0 , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 7 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 5 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 3 , FBS Independents </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 4 , FBS Independents , 2020 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> Brian Kelly , Notre Dame , 2020 , FBS Independents , 2 </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
<s> 2020 , Brian Kelly , Notre Dame , 2 , FBS Independents </s>
